CODE_ETU,PARCOURS
18009408.0,BCG
18009451.0,BCG
18010324.0,BCG
18010336.0,BCG
18010542.0,BCG
18010796.0,BCG
18010905.0,BCG
18011487.0,BCG
18011508.0,BCG
18011521.0,BCG
18011526.0,BCG
18011565.0,BCG
18011595.0,BCG
18011680.0,BCG
18012379.0,BCG
18012381.0,BCG
18013593.0,BCG
18013633.0,BCG
18013635.0,BCG
18013638.0,BCG
18013641.0,BCG
10010055.0,GEGM
10048488.0,GEGM
10048648.0,GEGM
10048680.0,GEGM
10048683.0,GEGM
10048707.0,GEGM
10048722.0,GEGM
10048752.0,GEGM
10048754.0,GEGM
11011891.0,GEGM
11012531.0,GEGM
11012544.0,GEGM
11012552.0,GEGM
11012941.0,GEGM
11013302.0,GEGM
11013318.0,GEGM
11013346.0,GEGM
11013349.0,GEGM
11013510.0,GEGM
11013773.0,GEGM
11013811.0,GEGM
12009157.0,GEGM
12010889.0,GEGM
12011019.0,GEGM
12011023.0,GEGM
12011025.0,GEGM
12011032.0,GEGM
12011049.0,GEGM
12011056.0,GEGM
12011174.0,GEGM
12011188.0,GEGM
12011190.0,GEGM
12011202.0,GEGM
12011218.0,GEGM
12011232.0,GEGM
12011263.0,GEGM
12011268.0,GEGM
12011270.0,GEGM
12011281.0,GEGM
12011289.0,GEGM
12011305.0,GEGM
12011306.0,GEGM
12011309.0,GEGM
12011317.0,GEGM
12011322.0,GEGM
12011363.0,GEGM
12011394.0,GEGM
12011399.0,GEGM
12011404.0,GEGM
12011406.0,GEGM
12011407.0,GEGM
12011543.0,GEGM
12011683.0,GEGM
12011735.0,GEGM
12011815.0,GEGM
12012002.0,GEGM
12012020.0,GEGM
12012063.0,GEGM
12012076.0,GEGM
12012165.0,GEGM
12012333.0,GEGM
12012345.0,GEGM
12012717.0,GEGM
12012919.0,GEGM
12012921.0,GEGM
12012924.0,GEGM
13010857.0,GEGM
13010947.0,GEGM
13011076.0,GEGM
13012024.0,GEGM
13012477.0,GEGM
13012497.0,GEGM
13012554.0,GEGM
13012804.0,GEGM
13012851.0,GEGM
13012870.0,GEGM
13012878.0,GEGM
13013001.0,GEGM
13013005.0,GEGM
13013133.0,GEGM
13013134.0,GEGM
13013137.0,GEGM
13013144.0,GEGM
13013145.0,GEGM
13013146.0,GEGM
13013152.0,GEGM
13013161.0,GEGM
13013162.0,GEGM
13013186.0,GEGM
13013187.0,GEGM
13013290.0,GEGM
13013295.0,GEGM
13013302.0,GEGM
13013306.0,GEGM
13013319.0,GEGM
13013330.0,GEGM
13013345.0,GEGM
13013370.0,GEGM
13013376.0,GEGM
13013403.0,GEGM
13013435.0,GEGM
13013449.0,GEGM
13013500.0,GEGM
13013515.0,GEGM
13013541.0,GEGM
13013543.0,GEGM
13013566.0,GEGM
13013574.0,GEGM
13013573.0,GEGM
13013575.0,GEGM
13013605.0,GEGM
13013633.0,GEGM
13013646.0,GEGM
13013651.0,GEGM
13013681.0,GEGM
13013689.0,GEGM
13013691.0,GEGM
13013701.0,GEGM
13013703.0,GEGM
13013722.0,GEGM
13013839.0,GEGM
13013841.0,GEGM
13013902.0,GEGM
13013913.0,GEGM
13013925.0,GEGM
13013927.0,GEGM
13013928.0,GEGM
13013929.0,GEGM
13013931.0,GEGM
13013932.0,GEGM
13013934.0,GEGM
13013935.0,GEGM
13013936.0,GEGM
13013937.0,GEGM
13013939.0,GEGM
13013940.0,GEGM
13013941.0,GEGM
13013942.0,GEGM
13013943.0,GEGM
13013944.0,GEGM
13013945.0,GEGM
13013950.0,GEGM
13013958.0,GEGM
13013961.0,GEGM
13013967.0,GEGM
13013986.0,GEGM
13013992.0,GEGM
13014032.0,GEGM
13014097.0,GEGM
13014216.0,GEGM
13014276.0,GEGM
13014299.0,GEGM
13014302.0,GEGM
13014332.0,GEGM
13014358.0,GEGM
13014364.0,GEGM
13014481.0,GEGM
13014482.0,GEGM
13014508.0,GEGM
13014535.0,GEGM
13014539.0,GEGM
13014540.0,GEGM
13014647.0,GEGM
13014660.0,GEGM
13014676.0,GEGM
13014730.0,GEGM
13015003.0,GEGM
13015012.0,GEGM
13015013.0,GEGM
13015282.0,GEGM
13015311.0,GEGM
13015437.0,GEGM
13015708.0,GEGM
13015715.0,GEGM
13015756.0,GEGM
13016272.0,GEGM
13016449.0,GEGM
14000008.0,GEGM
14000012.0,GEGM
14000051.0,GEGM
14000054.0,GEGM
14000056.0,GEGM
14000058.0,GEGM
14000060.0,GEGM
14000079.0,GEGM
14000082.0,GEGM
14000084.0,GEGM
14000097.0,GEGM
14000100.0,GEGM
14000102.0,GEGM
14000104.0,GEGM
14000107.0,GEGM
14000109.0,GEGM
14000164.0,GEGM
14000170.0,GEGM
14000173.0,GEGM
14000177.0,GEGM
14000182.0,GEGM
14000188.0,GEGM
14000193.0,GEGM
14000194.0,GEGM
14000231.0,GEGM
14000232.0,GEGM
14000234.0,GEGM
14000246.0,GEGM
14000248.0,GEGM
14000250.0,GEGM
14000252.0,GEGM
14000256.0,GEGM
14000259.0,GEGM
14000260.0,GEGM
14000263.0,GEGM
14000265.0,GEGM
14000271.0,GEGM
14000273.0,GEGM
14000275.0,GEGM
14000278.0,GEGM
14000280.0,GEGM
14000282.0,GEGM
14000284.0,GEGM
14000287.0,GEGM
14000290.0,GEGM
14000292.0,GEGM
14000355.0,GEGM
14000360.0,GEGM
14000363.0,GEGM
14000365.0,GEGM
14000369.0,GEGM
14000375.0,GEGM
14000378.0,GEGM
14000381.0,GEGM
14000385.0,GEGM
14000390.0,GEGM
14000393.0,GEGM
14000396.0,GEGM
14000423.0,GEGM
14000425.0,GEGM
14000429.0,GEGM
14000432.0,GEGM
14000433.0,GEGM
14000436.0,GEGM
14000437.0,GEGM
14000439.0,GEGM
14000440.0,GEGM
14000456.0,GEGM
14000500.0,GEGM
14000502.0,GEGM
14000504.0,GEGM
14000505.0,GEGM
14000511.0,GEGM
14000513.0,GEGM
14000517.0,GEGM
14000523.0,GEGM
14000524.0,GEGM
14000527.0,GEGM
14000528.0,GEGM
14000530.0,GEGM
14000532.0,GEGM
14000535.0,GEGM
14000545.0,GEGM
14000585.0,GEGM
14000595.0,GEGM
14000600.0,GEGM
14000603.0,GEGM
14000605.0,GEGM
14000613.0,GEGM
14000616.0,GEGM
14000619.0,GEGM
14000621.0,GEGM
14000624.0,GEGM
14000638.0,GEGM
14000641.0,GEGM
14000663.0,GEGM
14000664.0,GEGM
14000685.0,GEGM
14000687.0,GEGM
14000693.0,GEGM
14000695.0,GEGM
14000697.0,GEGM
14000701.0,GEGM
14000729.0,GEGM
14000732.0,GEGM
14000735.0,GEGM
14000812.0,GEGM
14001041.0,GEGM
14001139.0,GEGM
14001159.0,GEGM
14001170.0,GEGM
14001191.0,GEGM
14001200.0,GEGM
14001220.0,GEGM
14001231.0,GEGM
14001260.0,GEGM
14001270.0,GEGM
14001278.0,GEGM
14001282.0,GEGM
14001332.0,GEGM
14001346.0,GEGM
14001543.0,GEGM
14001621.0,GEGM
14001626.0,GEGM
14001630.0,GEGM
14001633.0,GEGM
14001636.0,GEGM
14001637.0,GEGM
14001638.0,GEGM
14001639.0,GEGM
14003181.0,GEGM
14003199.0,GEGM
14003846.0,GEGM
14004670.0,GEGM
14004867.0,GEGM
14005168.0,GEGM
14005170.0,GEGM
14005173.0,GEGM
14005179.0,GEGM
14005183.0,GEGM
14005186.0,GEGM
14005193.0,GEGM
14005197.0,GEGM
14005210.0,GEGM
14005680.0,GEGM
14005681.0,GEGM
14005950.0,GEGM
14005953.0,GEGM
14005955.0,GEGM
14005956.0,GEGM
14005958.0,GEGM
14005959.0,GEGM
14005960.0,GEGM
14005975.0,GEGM
14006062.0,GEGM
14006235.0,GEGM
14006337.0,GEGM
14007104.0,GEGM
14007131.0,GEGM
12011046.0,GEGM
,GEGM
12011234.0,GEGM
13013173.0,GEGM
14000268.0,GEGM
15000021.0,GEGM
15000122.0,GEGM
15000188.0,GEGM
15000192.0,GEGM
15000195.0,GEGM
15000198.0,GEGM
15000201.0,GEGM
15000257.0,GEGM
15000280.0,GEGM
15000286.0,GEGM
15000290.0,GEGM
15000291.0,GEGM
15000294.0,GEGM
15000295.0,GEGM
15000301.0,GEGM
15000303.0,GEGM
15000305.0,GEGM
15000310.0,GEGM
15000370.0,GEGM
15000373.0,GEGM
15000375.0,GEGM
15000385.0,GEGM
15000388.0,GEGM
15000391.0,GEGM
15000401.0,GEGM
15000521.0,GEGM
15000534.0,GEGM
15000544.0,GEGM
15000583.0,GEGM
15000593.0,GEGM
15000610.0,GEGM
15000634.0,GEGM
15000649.0,GEGM
15000673.0,GEGM
15000688.0,GEGM
15000695.0,GEGM
15000727.0,GEGM
15000743.0,GEGM
15000760.0,GEGM
15000770.0,GEGM
15000800.0,GEGM
15000814.0,GEGM
15000820.0,GEGM
15000823.0,GEGM
15000838.0,GEGM
15000854.0,GEGM
15000874.0,GEGM
15000887.0,GEGM
15000897.0,GEGM
15000919.0,GEGM
15000943.0,GEGM
15000955.0,GEGM
15000961.0,GEGM
15000982.0,GEGM
15000994.0,GEGM
15001004.0,GEGM
15001007.0,GEGM
15001010.0,GEGM
15001013.0,GEGM
15001012.0,GEGM
15001015.0,GEGM
15001020.0,GEGM
15001024.0,GEGM
15001040.0,GEGM
15001045.0,GEGM
15001048.0,GEGM
15001051.0,GEGM
15001055.0,GEGM
15001063.0,GEGM
15001066.0,GEGM
15001069.0,GEGM
15001071.0,GEGM
15001074.0,GEGM
15001077.0,GEGM
15001079.0,GEGM
15001083.0,GEGM
15001086.0,GEGM
15001091.0,GEGM
15001099.0,GEGM
15001100.0,GEGM
15001217.0,GEGM
15001424.0,GEGM
15001490.0,GEGM
15001762.0,GEGM
15001763.0,GEGM
15001766.0,GEGM
15001767.0,GEGM
15001770.0,GEGM
15001773.0,GEGM
15001776.0,GEGM
15001781.0,GEGM
15001783.0,GEGM
15001831.0,GEGM
15001832.0,GEGM
15001917.0,GEGM
15001943.0,GEGM
15001977.0,GEGM
15001980.0,GEGM
15002014.0,GEGM
15002154.0,GEGM
15002182.0,GEGM
15002276.0,GEGM
15002400.0,GEGM
15002407.0,GEGM
15002497.0,GEGM
15002510.0,GEGM
15002554.0,GEGM
15002555.0,GEGM
15002556.0,GEGM
15002557.0,GEGM
15002561.0,GEGM
15002562.0,GEGM
15003494.0,GEGM
15004230.0,GEGM
15004231.0,GEGM
15004233.0,GEGM
15004320.0,GEGM
15004421.0,GEGM
15004464.0,GEGM
15004471.0,GEGM
15004523.0,GEGM
15004538.0,GEGM
15004572.0,GEGM
15004586.0,GEGM
15004590.0,GEGM
15004602.0,GEGM
15004604.0,GEGM
15004612.0,GEGM
15004620.0,GEGM
15004622.0,GEGM
15004754.0,GEGM
15004974.0,GEGM
15004975.0,GEGM
15004978.0,GEGM
15005042.0,GEGM
15005590.0,GEGM
15005600.0,GEGM
15005607.0,GEGM
15005609.0,GEGM
15005611.0,GEGM
15005612.0,GEGM
15005613.0,GEGM
15005614.0,GEGM
15005615.0,GEGM
15005617.0,GEGM
15005618.0,GEGM
15005619.0,GEGM
15005621.0,GEGM
15005624.0,GEGM
15005629.0,GEGM
15005630.0,GEGM
15005631.0,GEGM
15005632.0,GEGM
15005633.0,GEGM
15005635.0,GEGM
15005634.0,GEGM
15005637.0,GEGM
15005639.0,GEGM
15005664.0,GEGM
15005689.0,GEGM
15005797.0,GEGM
15005800.0,GEGM
15006160.0,GEGM
15006360.0,GEGM
15006458.0,GEGM
15006675.0,GEGM
15006686.0,GEGM
15006694.0,GEGM
15006710.0,GEGM
15006722.0,GEGM
15006747.0,GEGM
15007167.0,GEGM
15007510.0,GEGM
15007511.0,GEGM
15007905.0,GEGM
15007975.0,GEGM
15008108.0,GEGM
15008109.0,GEGM
15008226.0,GEGM
15008316.0,GEGM
15008941.0,GEGM
16000611.0,GEGM
16000658.0,GEGM
16000701.0,GEGM
16000747.0,GEGM
16000792.0,GEGM
16001237.0,GEGM
16001403.0,GEGM
16001542.0,GEGM
16001637.0,GEGM
16001787.0,GEGM
16001814.0,GEGM
16001824.0,GEGM
16001835.0,GEGM
16001861.0,GEGM
16001867.0,GEGM
16001876.0,GEGM
16001885.0,GEGM
16005460.0,GEGM
16005470.0,GEGM
16005549.0,GEGM
16005932.0,GEGM
16006053.0,GEGM
17004818.0,GEGM
17004828.0,GEGM
17005056.0,GEGM
17005059.0,GEGM
17005072.0,GEGM
17005331.0,GEGM
17005340.0,GEGM
17005415.0,GEGM
17005420.0,GEGM
17005526.0,GEGM
17005537.0,GEGM
17005567.0,GEGM
17005727.0,GEGM
17005741.0,GEGM
17005788.0,GEGM
17005796.0,GEGM
17005988.0,GEGM
17005991.0,GEGM
17006004.0,GEGM
17006070.0,GEGM
17006073.0,GEGM
17006076.0,GEGM
17006144.0,GEGM
17006151.0,GEGM
17006156.0,GEGM
17006162.0,GEGM
17006164.0,GEGM
17006171.0,GEGM
17006172.0,GEGM
17006174.0,GEGM
17006182.0,GEGM
17006187.0,GEGM
17006259.0,GEGM
17006288.0,GEGM
17006298.0,GEGM
17006311.0,GEGM
17006325.0,GEGM
17006747.0,GEGM
17006759.0,GEGM
17007134.0,GEGM
17007141.0,GEGM
17007653.0,GEGM
17007763.0,GEGM
17011867.0,GEGM
18001924.0,GEGM
18001931.0,GEGM
18001952.0,GEGM
18002320.0,GEGM
18002333.0,GEGM
18002344.0,GEGM
18002571.0,GEGM
18002573.0,GEGM
18002591.0,GEGM
18002605.0,GEGM
18002614.0,GEGM
18002636.0,GEGM
18002639.0,GEGM
18002645.0,GEGM
18002976.0,GEGM
18003096.0,GEGM
18003129.0,GEGM
18003171.0,GEGM
18003241.0,GEGM
18003285.0,GEGM
18003322.0,GEGM
18003527.0,GEGM
18003577.0,GEGM
18003758.0,GEGM
18003790.0,GEGM
18003804.0,GEGM
18003811.0,GEGM
18003814.0,GEGM
18003817.0,GEGM
18003824.0,GEGM
18003826.0,GEGM
18003828.0,GEGM
18003833.0,GEGM
18003859.0,GEGM
18003870.0,GEGM
18003882.0,GEGM
18003899.0,GEGM
18003914.0,GEGM
18004225.0,GEGM
18004308.0,GEGM
18004336.0,GEGM
18004369.0,GEGM
18004399.0,GEGM
18004428.0,GEGM
18004435.0,GEGM
18004501.0,GEGM
18004529.0,GEGM
18004546.0,GEGM
18004622.0,GEGM
18004633.0,GEGM
18004638.0,GEGM
18004651.0,GEGM
18004685.0,GEGM
18004703.0,GEGM
18004724.0,GEGM
18004748.0,GEGM
18004766.0,GEGM
18004771.0,GEGM
18004806.0,GEGM
18005100.0,GEGM
18005106.0,GEGM
18005112.0,GEGM
18005148.0,GEGM
18005163.0,GEGM
18005170.0,GEGM
18005176.0,GEGM
18005187.0,GEGM
18005192.0,GEGM
18005205.0,GEGM
18005209.0,GEGM
18005216.0,GEGM
18005220.0,GEGM
18005226.0,GEGM
18005231.0,GEGM
18005235.0,GEGM
18005237.0,GEGM
18005239.0,GEGM
18005240.0,GEGM
18005241.0,GEGM
18005242.0,GEGM
18005243.0,GEGM
18005245.0,GEGM
18005247.0,GEGM
18005249.0,GEGM
18005250.0,GEGM
18005252.0,GEGM
18005253.0,GEGM
18005254.0,GEGM
18005257.0,GEGM
18005258.0,GEGM
18005259.0,GEGM
18005263.0,GEGM
18005267.0,GEGM
18005269.0,GEGM
18005270.0,GEGM
18005273.0,GEGM
18005274.0,GEGM
18005275.0,GEGM
18005385.0,GEGM
18005402.0,GEGM
18005407.0,GEGM
18005425.0,GEGM
18005434.0,GEGM
18005437.0,GEGM
18005443.0,GEGM
18005449.0,GEGM
18005455.0,GEGM
18005466.0,GEGM
18005469.0,GEGM
18005471.0,GEGM
18005494.0,GEGM
18005503.0,GEGM
18005509.0,GEGM
18005516.0,GEGM
18005521.0,GEGM
18005530.0,GEGM
18005537.0,GEGM
18005542.0,GEGM
18005548.0,GEGM
18005551.0,GEGM
18005575.0,GEGM
18005580.0,GEGM
18005586.0,GEGM
18005599.0,GEGM
18005617.0,GEGM
18005629.0,GEGM
18005642.0,GEGM
18005647.0,GEGM
18005652.0,GEGM
18005658.0,GEGM
18005869.0,GEGM
18005878.0,GEGM
18005902.0,GEGM
18007954.0,GEGM
18008918.0,GEGM
18008920.0,GEGM
18008922.0,GEGM
18008927.0,GEGM
18008932.0,GEGM
18008933.0,GEGM
18008939.0,GEGM
18008941.0,GEGM
18008943.0,GEGM
18008947.0,GEGM
18008951.0,GEGM
18008964.0,GEGM
18008975.0,GEGM
18008984.0,GEGM
18008991.0,GEGM
18009024.0,GEGM
18009198.0,GEGM
18009224.0,GEGM
18009444.0,GEGM
18009445.0,GEGM
18009447.0,GEGM
18009588.0,GEGM
18009595.0,GEGM
18009798.0,GEGM
18009803.0,GEGM
18009939.0,GEGM
18010548.0,GEGM
18010899.0,GEGM
18011528.0,GEGM
18011566.0,GEGM
18011609.0,GEGM
18011655.0,GEGM
18011673.0,GEGM
18012389.0,GEGM
18012813.0,GEGM
18013401.0,GEGM
19000548.0,GEGM
19000558.0,GEGM
19000563.0,GEGM
19000576.0,GEGM
19000592.0,GEGM
19000597.0,GEGM
19000604.0,GEGM
19000610.0,GEGM
19000645.0,GEGM
19000649.0,GEGM
19000653.0,GEGM
19000656.0,GEGM
19000684.0,GEGM
19000695.0,GEGM
19000720.0,GEGM
19000722.0,GEGM
19000723.0,GEGM
19000733.0,GEGM
19000744.0,GEGM
19000749.0,GEGM
19000762.0,GEGM
19000763.0,GEGM
19000765.0,GEGM
19000772.0,GEGM
19000782.0,GEGM
19000785.0,GEGM
19000791.0,GEGM
19000798.0,GEGM
19001469.0,GEGM
19001485.0,GEGM
19001496.0,GEGM
19001504.0,GEGM
19001555.0,GEGM
19001567.0,GEGM
19001568.0,GEGM
19001578.0,GEGM
19001963.0,GEGM
19002099.0,GEGM
19002146.0,GEGM
19002272.0,GEGM
19002284.0,GEGM
19002315.0,GEGM
19002318.0,GEGM
19002376.0,GEGM
19002381.0,GEGM
19002383.0,GEGM
19002390.0,GEGM
19002394.0,GEGM
19002397.0,GEGM
19002739.0,GEGM
19002900.0,GEGM
19003025.0,GEGM
19003284.0,GEGM
19003293.0,GEGM
19003327.0,GEGM
19003497.0,GEGM
19003591.0,GEGM
19003620.0,GEGM
19003908.0,GEGM
19003912.0,GEGM
19003925.0,GEGM
19004009.0,GEGM
19004039.0,GEGM
19004079.0,GEGM
19004081.0,GEGM
19004090.0,GEGM
19004095.0,GEGM
19004142.0,GEGM
19004173.0,GEGM
19004232.0,GEGM
19004317.0,GEGM
19004322.0,GEGM
19004356.0,GEGM
19004358.0,GEGM
19004376.0,GEGM
19004396.0,GEGM
19004404.0,GEGM
19004408.0,GEGM
19004423.0,GEGM
19004432.0,GEGM
19004445.0,GEGM
19004447.0,GEGM
19004446.0,GEGM
19004448.0,GEGM
19004471.0,GEGM
19004474.0,GEGM
19004490.0,GEGM
19004501.0,GEGM
19004505.0,GEGM
19004509.0,GEGM
19004510.0,GEGM
19004521.0,GEGM
19004522.0,GEGM
19004525.0,GEGM
19004526.0,GEGM
19004530.0,GEGM
19004535.0,GEGM
19004537.0,GEGM
19004538.0,GEGM
19004817.0,GEGM
19004844.0,GEGM
19004864.0,GEGM
19004880.0,GEGM
19004888.0,GEGM
19004912.0,GEGM
19004924.0,GEGM
19004931.0,GEGM
19004939.0,GEGM
19004951.0,GEGM
19004963.0,GEGM
19004976.0,GEGM
19004987.0,GEGM
19004994.0,GEGM
19005002.0,GEGM
19005010.0,GEGM
19005063.0,GEGM
19005071.0,GEGM
19005079.0,GEGM
19005086.0,GEGM
19005104.0,GEGM
19005122.0,GEGM
19005139.0,GEGM
19005142.0,GEGM
19005193.0,GEGM
19005205.0,GEGM
19005326.0,GEGM
19005364.0,GEGM
19005472.0,GEGM
19005477.0,GEGM
19005490.0,GEGM
19005501.0,GEGM
19005506.0,GEGM
19005516.0,GEGM
19005517.0,GEGM
19005550.0,GEGM
19005551.0,GEGM
19005840.0,GEGM
19005899.0,GEGM
19006130.0,GEGM
19006513.0,GEGM
19006739.0,GEGM
19007083.0,GEGM
19007368.0,GEGM
19007646.0,GEGM
19007680.0,GEGM
19008029.0,GEGM
19008057.0,GEGM
19008238.0,GEGM
19008247.0,GEGM
19008250.0,GEGM
19008303.0,GEGM
19008537.0,GEGM
19008667.0,GEGM
19008769.0,GEGM
19008843.0,GEGM
19008886.0,GEGM
19008897.0,GEGM
19008902.0,GEGM
19008907.0,GEGM
19008916.0,GEGM
19008956.0,GEGM
19008979.0,GEGM
19008980.0,GEGM
19008982.0,GEGM
19009040.0,GEGM
19009041.0,GEGM
19009045.0,GEGM
19009083.0,GEGM
19009108.0,GEGM
19009109.0,GEGM
19009124.0,GEGM
19009128.0,GEGM
19009135.0,GEGM
19009150.0,GEGM
19009152.0,GEGM
19009188.0,GEGM
19009192.0,GEGM
19009194.0,GEGM
19009202.0,GEGM
19009205.0,GEGM
19009215.0,GEGM
19009219.0,GEGM
19009221.0,GEGM
19009233.0,GEGM
19009230.0,GEGM
19009234.0,GEGM
19009245.0,GEGM
19009265.0,GEGM
19009276.0,GEGM
19009280.0,GEGM
19009366.0,GEGM
19009396.0,GEGM
19009397.0,GEGM
19009398.0,GEGM
19009401.0,GEGM
19009408.0,GEGM
19009436.0,GEGM
19009563.0,GEGM
19009587.0,GEGM
19009590.0,GEGM
19009603.0,GEGM
19009634.0,GEGM
19009635.0,GEGM
19009638.0,GEGM
19009639.0,GEGM
19009643.0,GEGM
19009646.0,GEGM
19009652.0,GEGM
19009733.0,GEGM
19009742.0,GEGM
19009906.0,GEGM
19009909.0,GEGM
19009913.0,GEGM
19009914.0,GEGM
19009918.0,GEGM
19009923.0,GEGM
19009979.0,GEGM
19010030.0,GEGM
19010104.0,GEGM
19010225.0,GEGM
19010232.0,GEGM
19010233.0,GEGM
19010272.0,GEGM
19010278.0,GEGM
19010279.0,GEGM
19010281.0,GEGM
19010349.0,GEGM
19010558.0,GEGM
19010728.0,GEGM
19010773.0,GEGM
19010780.0,GEGM
19010785.0,GEGM
19010787.0,GEGM
19010788.0,GEGM
19010790.0,GEGM
19010789.0,GEGM
19010794.0,GEGM
19010797.0,GEGM
19010826.0,GEGM
19010831.0,GEGM
19010879.0,GEGM
19010913.0,GEGM
19010925.0,GEGM
19010926.0,GEGM
19010927.0,GEGM
19010932.0,GEGM
19010958.0,GEGM
19010959.0,GEGM
19010961.0,GEGM
19010964.0,GEGM
19010965.0,GEGM
19011072.0,GEGM
19011096.0,GEGM
19011126.0,GEGM
19011472.0,GEGM
19011914.0,GEGM
19011918.0,GEGM
19011971.0,GEGM
19011972.0,GEGM
19012155.0,GEGM
19012594.0,GEGM
19012596.0,GEGM
19013059.0,GEGM
19013218.0,GEGM
19013223.0,GEGM
18005478.0,GEGM
18007787.0,GEGM
19004717.0,GEGM
20000011.0,GEGM
20000016.0,GEGM
20000022.0,GEGM
20000024.0,GEGM
20000025.0,GEGM
20000027.0,GEGM
20000029.0,GEGM
20000030.0,GEGM
20000060.0,GEGM
20000062.0,GEGM
20000063.0,GEGM
20000087.0,GEGM
20000089.0,GEGM
20000092.0,GEGM
20000094.0,GEGM
20000121.0,GEGM
20000123.0,GEGM
20000124.0,GEGM
20000125.0,GEGM
20000126.0,GEGM
20000127.0,GEGM
20000128.0,GEGM
20000131.0,GEGM
20000141.0,GEGM
20000144.0,GEGM
20000153.0,GEGM
20000154.0,GEGM
20000155.0,GEGM
20000156.0,GEGM
20000157.0,GEGM
20000158.0,GEGM
20000163.0,GEGM
20000215.0,GEGM
20000234.0,GEGM
20000235.0,GEGM
20000236.0,GEGM
20000237.0,GEGM
20000238.0,GEGM
20000239.0,GEGM
20000240.0,GEGM
20000245.0,GEGM
20000246.0,GEGM
20000247.0,GEGM
20000248.0,GEGM
20000249.0,GEGM
20000262.0,GEGM
20000263.0,GEGM
20000264.0,GEGM
20000265.0,GEGM
20000268.0,GEGM
20000269.0,GEGM
20000286.0,GEGM
20000288.0,GEGM
20000289.0,GEGM
20000294.0,GEGM
20000300.0,GEGM
20000304.0,GEGM
20000306.0,GEGM
20000307.0,GEGM
20000308.0,GEGM
20000309.0,GEGM
20000310.0,GEGM
20000311.0,GEGM
20000318.0,GEGM
20000319.0,GEGM
20000320.0,GEGM
20000321.0,GEGM
20000324.0,GEGM
20000327.0,GEGM
20000333.0,GEGM
20000335.0,GEGM
20000337.0,GEGM
20000356.0,GEGM
20000357.0,GEGM
20000364.0,GEGM
20000917.0,GEGM
20000922.0,GEGM
20000925.0,GEGM
20000926.0,GEGM
20000927.0,GEGM
20000928.0,GEGM
20000930.0,GEGM
20000931.0,GEGM
20000950.0,GEGM
20000986.0,GEGM
20001034.0,GEGM
20001037.0,GEGM
20001038.0,GEGM
20001042.0,GEGM
20001127.0,GEGM
20001132.0,GEGM
20001141.0,GEGM
20001146.0,GEGM
20001151.0,GEGM
20001156.0,GEGM
20001264.0,GEGM
20001266.0,GEGM
20001269.0,GEGM
20001270.0,GEGM
20001283.0,GEGM
20001284.0,GEGM
20001309.0,GEGM
20001316.0,GEGM
20001379.0,GEGM
20001383.0,GEGM
20001386.0,GEGM
20001388.0,GEGM
20001392.0,GEGM
20001395.0,GEGM
20001397.0,GEGM
20001399.0,GEGM
20001402.0,GEGM
20001461.0,GEGM
20001465.0,GEGM
20001466.0,GEGM
20001469.0,GEGM
20001472.0,GEGM
20001475.0,GEGM
20001477.0,GEGM
20001561.0,GEGM
20001562.0,GEGM
20001564.0,GEGM
20001566.0,GEGM
20001568.0,GEGM
20001570.0,GEGM
20001696.0,GEGM
20001701.0,GEGM
20001706.0,GEGM
20001714.0,GEGM
20001720.0,GEGM
20001723.0,GEGM
20001726.0,GEGM
20001733.0,GEGM
20001736.0,GEGM
20001738.0,GEGM
20001742.0,GEGM
20001745.0,GEGM
20001758.0,GEGM
20001765.0,GEGM
20001835.0,GEGM
20001839.0,GEGM
20001843.0,GEGM
20001848.0,GEGM
20002155.0,GEGM
20003541.0,GEGM
20003544.0,GEGM
20003550.0,GEGM
20003796.0,GEGM
20003799.0,GEGM
20003809.0,GEGM
20003811.0,GEGM
20004723.0,GEGM
20005279.0,GEGM
20006949.0,GEGM
20007870.0,GEGM
20007896.0,GEGM
20007909.0,GEGM
20007944.0,GEGM
20008060.0,GEGM
20008086.0,GEGM
20008114.0,GEGM
20008327.0,GEGM
20008467.0,GEGM
20008619.0,GEGM
20008641.0,GEGM
20008665.0,GEGM
20008984.0,GEGM
20009042.0,GEGM
20009046.0,GEGM
20009049.0,GEGM
20009182.0,GEGM
20009296.0,GEGM
20009298.0,GEGM
20009300.0,GEGM
20009302.0,GEGM
20009365.0,GEGM
20009463.0,GEGM
20009877.0,GEGM
20009878.0,GEGM
20009881.0,GEGM
20010272.0,GEGM
20010273.0,GEGM
20010275.0,GEGM
20010672.0,GEGM
20010673.0,GEGM
20010805.0,GEGM
20010851.0,GEGM
20010857.0,GEGM
20010989.0,GEGM
20011064.0,GEGM
20011065.0,GEGM
20011098.0,GEGM
20011099.0,GEGM
20011100.0,GEGM
20011101.0,GEGM
20011103.0,GEGM
20011102.0,GEGM
20011105.0,GEGM
20011369.0,GEGM
20011410.0,GEGM
20011411.0,GEGM
20011412.0,GEGM
20011437.0,GEGM
20011454.0,GEGM
20011518.0,GEGM
20011519.0,GEGM
20011520.0,GEGM
20011522.0,GEGM
20011523.0,GEGM
20011524.0,GEGM
20011525.0,GEGM
20011527.0,GEGM
20011532.0,GEGM
20011535.0,GEGM
20011536.0,GEGM
20011538.0,GEGM
20011541.0,GEGM
20011542.0,GEGM
20011543.0,GEGM
20011545.0,GEGM
20011546.0,GEGM
20011547.0,GEGM
20011550.0,GEGM
20011552.0,GEGM
20011796.0,GEGM
20011806.0,GEGM
