CODE_ETU,NOTE_S1,RESULT_S1,NOTE_S2,RESULT_S2,NOTE_S3,RESULT_S3,NOTE_S4,RESULT_S4,NOTE_ANNE_1,RESULT_ANNE_1,NOTE_ANEE_2,RESULT_ANNE_2,PARCOURS,ANNE_1,ANNE_2
19006739.0,10.11,V,12.17,V,10.93,V,10.68,V,11.14,V,10.8,V,GEGM,2019.0,2020.0
19007083.0,7.17,AC,0.0,NP,0.04,NV,0.0,NP,3.58,NV,0.02,NV,GEGM,2019.0,2020.0
19007368.0,11.44,V,13.17,V,10.8,V,10.07,V,12.3,V,10.43,V,GEGM,2019.0,2020.0
19007646.0,1.75,NV,3.45,NV,0.0,NP,0.0,NP,2.6,NV,0.0,NP,GEGM,2019.0,2020.0
19007680.0,6.04,NV,11.83,V,2.67,NV,5.71,NV,8.94,AC,4.19,NV,GEGM,2019.0,2020.0
19008029.0,10.95,V,14.08,V,12.02,V,10.96,V,12.52,V,11.49,V,GEGM,2019.0,2020.0
19008057.0,7.25,AC,10.25,V,0.0,NP,0.0,NP,8.75,AC,0.0,NP,GEGM,2019.0,2020.0
19008238.0,10.61,V,14.08,V,11.27,V,10.21,V,12.35,V,10.74,V,GEGM,2019.0,2020.0
19008247.0,9.41,AC,12.58,V,5.83,NV,9.25,AC,11.0,V,7.54,AC,GEGM,2019.0,2020.0
19008250.0,6.17,NV,2.0,NV,0.0,NP,0.0,NP,4.08,NV,0.0,NP,GEGM,2019.0,2020.0
19008303.0,10.17,V,11.08,V,11.24,V,11.96,V,10.62,V,11.6,V,GEGM,2019.0,2020.0
19008537.0,8.71,AC,15.33,V,2.75,NV,10.62,V,12.02,V,6.68,NV,GEGM,2019.0,2020.0
19008667.0,4.96,NV,0.0,NP,0.0,NP,0.0,NP,2.48,NV,0.0,NP,GEGM,2019.0,2020.0
19008769.0,1.2,NV,0.0,NP,0.0,NP,0.0,NP,0.6,NV,0.0,NP,GEGM,2019.0,
19008843.0,6.01,NV,12.0,V,1.75,NV,2.94,NV,9.0,AC,2.34,NV,GEGM,2019.0,2020.0
19008886.0,7.29,AC,15.0,V,3.0,NV,9.46,AC,11.15,V,6.23,NV,GEGM,2019.0,2020.0
19008897.0,4.59,NV,9.83,AC,0.75,NV,2.93,NV,7.21,AC,1.84,NV,GEGM,2019.0,2020.0
19008902.0,11.85,V,12.0,V,11.4,V,10.0,V,11.92,V,10.7,V,GEGM,2019.0,2020.0
19008907.0,10.5,V,14.04,V,12.05,V,11.78,V,12.27,V,11.91,V,GEGM,2019.0,2020.0
19008916.0,13.56,V,11.92,V,12.23,V,10.68,V,12.74,V,11.46,V,GEGM,2019.0,2020.0
19008956.0,7.47,AC,0.0,NP,0.0,NP,0.0,NP,3.74,NV,0.0,NP,GEGM,2019.0,2020.0
19008979.0,14.11,V,13.83,V,12.9,V,11.79,V,13.97,V,12.35,V,GEGM,2019.0,2020.0
19008980.0,10.39,V,10.92,V,12.47,V,10.0,V,10.65,V,11.23,V,GEGM,2019.0,2020.0
19008982.0,4.27,NV,12.83,V,1.67,NV,4.15,NV,8.55,AC,2.91,NV,GEGM,2019.0,2020.0
19009040.0,5.96,NV,14.75,V,1.67,NV,9.23,AC,10.36,V,5.45,NV,GEGM,2019.0,2020.0
19009041.0,8.31,AC,14.42,V,2.33,NV,6.28,NV,11.36,V,4.31,NV,GEGM,2019.0,2020.0
19009045.0,5.28,NV,12.92,V,1.67,NV,7.31,AC,9.1,AC,4.49,NV,GEGM,2019.0,2020.0
19009083.0,11.39,V,11.83,V,10.0,V,9.05,AC,11.61,V,9.52,AC,GEGM,2019.0,2020.0
19009108.0,5.88,NV,9.83,AC,1.67,NV,6.54,NV,7.85,AC,4.1,NV,GEGM,2019.0,2020.0
19009109.0,8.82,AC,12.67,V,7.75,AC,6.94,NV,10.74,V,7.34,AC,GEGM,2019.0,2020.0
19009124.0,7.84,AC,12.5,V,3.33,NV,7.49,AC,10.17,V,5.41,NV,GEGM,2019.0,2020.0
19009128.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,GEGM,,
19009135.0,5.71,NV,11.79,V,0.75,NV,7.31,AC,8.75,AC,4.03,NV,GEGM,2019.0,2020.0
19009150.0,10.65,V,13.21,V,14.73,V,10.49,V,11.93,V,12.61,V,GEGM,2019.0,2020.0
19009152.0,15.01,V,11.0,V,14.42,V,12.37,V,13.0,V,13.39,V,GEGM,2019.0,2020.0
19009188.0,8.13,AC,10.33,V,0.0,NP,0.0,NP,9.23,AC,0.0,NP,GEGM,2019.0,2020.0
19009192.0,6.7,NV,11.54,V,1.67,NV,9.55,AC,9.12,AC,5.61,NV,GEGM,2019.0,2020.0
19009194.0,7.14,AC,0.88,NV,0.0,NP,0.0,NP,4.01,NV,0.0,NP,GEGM,2019.0,2020.0
19009202.0,7.83,AC,10.42,V,3.83,NV,0.35,NV,9.12,AC,2.09,NV,GEGM,2019.0,2020.0
19009205.0,8.32,AC,14.0,V,5.08,NV,8.59,AC,11.16,V,6.84,NV,GEGM,2019.0,2020.0
19009215.0,9.88,AC,12.17,V,7.95,AC,8.9,AC,11.02,V,8.42,AC,GEGM,2019.0,2020.0
19009219.0,11.75,V,13.17,V,11.85,V,10.0,V,12.46,V,10.92,V,GEGM,2019.0,2020.0
19009221.0,6.98,NV,10.67,V,1.67,NV,8.96,AC,8.82,AC,5.31,NV,GEGM,2019.0,2020.0
19009233.0,8.0,AC,9.5,AC,1.67,NV,2.08,NV,8.75,AC,1.88,NV,GEGM,2019.0,2020.0
19009230.0,12.73,V,12.83,V,12.35,V,10.67,V,12.78,V,11.51,V,GEGM,2019.0,2020.0
19009234.0,12.87,V,13.58,V,15.99,V,13.99,V,13.23,V,14.99,V,GEGM,2019.0,2020.0
19009245.0,0.17,NV,0.42,NV,0.0,NP,0.0,NP,0.29,NV,0.0,NP,GEGM,2019.0,
19009265.0,13.73,V,14.08,V,11.36,V,10.08,V,13.91,V,10.72,V,GEGM,2019.0,2020.0
19009276.0,3.24,NV,13.83,V,0.83,NV,3.46,NV,8.54,AC,2.15,NV,GEGM,2019.0,2020.0
19009280.0,10.4,V,10.75,V,5.33,NV,7.08,AC,10.58,V,6.21,NV,GEGM,2019.0,2020.0
19009366.0,11.23,V,10.33,V,6.26,NV,11.55,V,10.78,V,8.9,AC,GEGM,2019.0,2020.0
19009396.0,3.72,NV,12.83,V,1.25,NV,8.43,AC,8.28,AC,4.84,NV,GEGM,2019.0,2020.0
19009397.0,7.6,AC,14.25,V,5.33,NV,10.17,V,10.92,V,7.75,AC,GEGM,2019.0,2020.0
19009398.0,6.79,NV,2.33,NV,0.0,NP,0.0,NP,4.56,NV,0.0,NP,GEGM,2019.0,2020.0
19009401.0,4.9,NV,0.0,NP,0.0,NP,0.0,NP,2.45,NV,0.0,NP,GEGM,2020.0,
19009408.0,4.02,NV,2.5,NV,0.0,NP,0.0,NP,3.26,NV,0.0,NP,GEGM,2019.0,
19009436.0,10.59,V,14.33,V,10.12,V,8.58,AC,12.46,V,9.35,AC,GEGM,2019.0,2020.0
19009563.0,5.54,NV,0.0,NP,0.0,NP,0.0,NP,2.77,NV,0.0,NP,GEGM,2019.0,2021.0
19009587.0,11.85,V,15.17,V,11.5,V,11.17,V,13.51,V,11.34,V,GEGM,2019.0,2020.0
19009590.0,5.94,NV,6.75,NV,0.75,NV,1.54,NV,6.34,NV,1.15,NV,GEGM,2019.0,2020.0
19009603.0,8.64,AC,1.33,NV,0.0,NP,0.0,NP,4.99,NV,0.0,NP,GEGM,2019.0,2020.0
19009634.0,8.61,AC,11.58,V,6.17,NV,6.17,NV,10.1,V,6.17,NV,GEGM,2019.0,2020.0
19009635.0,6.32,NV,13.25,V,1.67,NV,8.88,AC,9.78,AC,5.28,NV,GEGM,2019.0,2020.0
19009638.0,9.49,AC,11.67,V,5.75,NV,0.0,NP,10.58,V,2.88,NV,GEGM,2019.0,2020.0
19009639.0,9.46,AC,2.67,NV,2.53,NV,0.0,NP,6.06,NV,1.27,NV,GEGM,2019.0,2020.0
19009643.0,5.48,NV,12.92,V,2.58,NV,6.6,NV,9.2,AC,4.59,NV,GEGM,2019.0,2020.0
19009646.0,0.07,NV,0.0,NP,0.0,NP,0.0,NP,0.03,NV,0.0,NP,GEGM,2019.0,
19009652.0,2.84,NV,0.0,NP,0.0,NP,0.0,NP,1.42,NV,0.0,NP,GEGM,2019.0,
19009733.0,8.65,AC,13.88,V,5.5,NV,10.07,V,11.26,V,7.79,AC,GEGM,2019.0,2020.0
19009742.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,GEGM,,
19009906.0,9.07,AC,13.5,V,9.08,AC,9.28,AC,11.28,V,9.18,AC,GEGM,2019.0,2020.0
19009909.0,11.45,V,13.58,V,11.52,V,9.09,AC,12.52,V,10.3,V,GEGM,2019.0,2020.0
19009913.0,11.38,V,14.17,V,12.52,V,12.58,V,12.78,V,12.55,V,GEGM,2019.0,2020.0
19009914.0,10.76,V,12.88,V,11.1,V,8.29,AC,11.82,V,9.7,AC,GEGM,2019.0,2020.0
19009918.0,11.38,V,12.17,V,11.58,V,10.58,V,11.77,V,11.08,V,GEGM,2019.0,2020.0
19009923.0,11.31,V,13.75,V,13.11,V,11.66,V,12.53,V,12.38,V,GEGM,2019.0,2020.0
19009979.0,8.72,AC,7.58,AC,0.0,NP,0.0,NP,8.15,AC,0.0,NP,GEGM,2019.0,2020.0
19010030.0,10.71,V,14.42,V,12.02,V,9.54,AC,12.56,V,10.78,V,GEGM,2019.0,2020.0
19010104.0,6.83,NV,12.67,V,1.33,NV,7.02,AC,9.75,AC,4.18,NV,GEGM,2019.0,2020.0
19010225.0,8.63,AC,12.25,V,6.6,NV,5.92,NV,10.44,V,6.26,NV,GEGM,2019.0,2020.0
19010232.0,10.66,V,12.42,V,15.49,V,11.22,V,11.54,V,13.36,V,GEGM,2019.0,2020.0
19010233.0,9.08,AC,13.08,V,6.0,NV,5.51,NV,11.08,V,5.75,NV,GEGM,2019.0,2020.0
19010272.0,15.3,V,14.67,V,13.94,V,14.42,V,14.98,V,14.18,V,GEGM,2019.0,2020.0
19010278.0,10.02,V,11.0,V,10.83,V,11.5,V,10.51,V,11.17,V,GEGM,2019.0,2020.0
19010279.0,10.81,V,12.67,V,13.34,V,11.19,V,11.74,V,12.27,V,GEGM,2019.0,2020.0
19010281.0,7.58,AC,13.08,V,3.58,NV,7.83,AC,10.33,V,5.71,NV,GEGM,2019.0,2020.0
19010349.0,5.7,NV,12.33,V,0.0,NP,0.0,NP,9.02,AC,0.0,NP,GEGM,2019.0,2020.0
19010558.0,9.27,AC,14.33,V,0.0,NP,9.03,AC,11.8,V,4.52,NV,GEGM,2019.0,2020.0
19010728.0,13.06,V,15.42,V,11.42,V,7.83,AC,14.24,V,9.63,AC,GEGM,2019.0,2020.0
19010773.0,10.14,V,12.04,V,10.88,V,6.6,NV,11.09,V,8.74,AC,GEGM,2019.0,2020.0
19010780.0,2.29,NV,2.75,NV,0.0,NP,0.0,NP,2.52,NV,0.0,NP,GEGM,2019.0,2021.0
19010785.0,10.04,V,12.83,V,10.52,V,10.46,V,11.44,V,10.49,V,GEGM,2019.0,2020.0
19010787.0,8.05,AC,13.92,V,2.17,NV,5.33,NV,10.98,V,3.75,NV,GEGM,2019.0,2020.0
19010788.0,11.0,V,13.92,V,10.5,V,10.38,V,12.46,V,10.44,V,GEGM,2019.0,2020.0
19010790.0,6.97,NV,14.17,V,3.08,NV,5.95,NV,10.57,V,4.52,NV,GEGM,2019.0,2020.0
19010789.0,3.15,NV,12.42,V,0.0,NP,0.0,NP,7.78,AC,0.0,NP,GEGM,2019.0,2020.0
19010794.0,8.17,AC,13.21,V,6.98,NV,7.23,AC,10.69,V,7.11,AC,GEGM,2019.0,2020.0
19010797.0,8.08,AC,13.96,V,6.35,NV,8.9,AC,11.02,V,7.62,AC,GEGM,2019.0,2020.0
19010826.0,10.57,V,13.0,V,10.81,V,8.93,AC,11.79,V,9.87,AC,GEGM,2019.0,2020.0
19010831.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,GEGM,,
19010879.0,8.47,AC,14.67,V,5.5,NV,7.19,AC,11.57,V,6.34,NV,GEGM,2019.0,2020.0
19010913.0,10.52,V,11.92,V,11.96,V,10.8,V,11.22,V,11.38,V,GEGM,2019.0,2020.0
19010925.0,8.17,AC,14.08,V,7.2,AC,3.92,NV,11.13,V,5.56,NV,GEGM,2019.0,2020.0
19010926.0,4.93,NV,11.46,V,1.67,NV,6.19,NV,8.19,AC,3.93,NV,GEGM,2019.0,2020.0
19010927.0,3.53,NV,11.33,V,0.0,NP,7.78,AC,7.43,AC,3.89,NV,GEGM,2019.0,2020.0
19010932.0,0.23,NV,0.0,NP,0.0,NP,0.0,NP,0.12,NV,0.0,NP,GEGM,2019.0,2021.0
19010958.0,8.8,AC,14.5,V,5.42,NV,11.93,V,11.65,V,8.67,AC,GEGM,2019.0,2020.0
19010959.0,6.25,NV,13.42,V,2.6,NV,7.19,AC,9.83,AC,4.9,NV,GEGM,2019.0,2020.0
19010961.0,2.46,NV,0.0,NP,0.0,NP,0.0,NP,1.23,NV,0.0,NP,GEGM,2019.0,
19010964.0,10.03,V,14.33,V,11.08,V,10.5,V,12.18,V,10.79,V,GEGM,2019.0,2020.0
19010965.0,6.02,NV,13.17,V,3.6,NV,7.91,AC,9.59,AC,5.75,NV,GEGM,2019.0,2020.0
19011072.0,8.21,AC,11.67,V,3.67,NV,7.68,AC,9.94,AC,5.67,NV,GEGM,2019.0,2020.0
19011096.0,7.16,AC,13.75,V,1.17,NV,6.82,NV,10.45,V,4.0,NV,GEGM,2019.0,2020.0
19011126.0,9.69,AC,14.33,V,5.95,NV,8.96,AC,12.01,V,7.45,AC,GEGM,2019.0,2020.0
19011472.0,7.02,AC,0.0,NP,0.0,NP,0.0,NP,3.51,NV,0.0,NP,GEGM,2019.0,2020.0
19011914.0,7.28,AC,7.0,AC,0.0,NP,0.0,NP,7.14,AC,0.0,NP,GEGM,2019.0,2020.0
19011918.0,6.87,NV,11.25,V,2.5,NV,10.0,V,9.06,AC,6.25,NV,GEGM,2019.0,2020.0
19011971.0,6.77,NV,12.0,V,3.92,NV,8.54,AC,9.38,AC,6.23,NV,GEGM,2019.0,2020.0
19011972.0,8.41,AC,11.62,V,9.76,AC,15.64,V,10.02,V,12.7,V,GEGM,2019.0,2020.0
19012155.0,2.64,NV,0.0,NP,0.0,NP,0.0,NP,1.32,NV,0.0,NP,GEGM,2019.0,
19012594.0,5.62,NV,9.75,AC,2.17,NV,3.67,NV,7.69,AC,2.92,NV,GEGM,2019.0,2020.0
19012596.0,8.39,AC,11.67,V,4.83,NV,6.8,NV,10.03,V,5.82,NV,GEGM,2019.0,2020.0
19013059.0,11.9,V,12.67,V,14.36,V,12.12,V,12.28,V,13.24,V,GEGM,2019.0,2020.0
19013218.0,10.0,V,11.67,V,13.93,V,10.0,V,10.83,V,11.97,V,GEGM,2019.0,2020.0
19013223.0,12.09,V,12.75,V,17.13,V,14.37,V,12.42,V,15.75,V,GEGM,2019.0,2020.0
15001763.0,5.99,NV,4.7,NV,5.17,NV,7.59,AC,5.34,NV,6.38,NV,GEGM,2015.0,2019.0
15005614.0,7.41,AC,8.02,AC,3.71,NV,6.18,NV,7.71,AC,4.95,NV,GEGM,2015.0,2019.0
16000658.0,9.41,AC,11.16,V,7.9,AC,13.38,V,10.29,V,10.64,V,GEGM,2019.0,2019.0
16000747.0,8.27,AC,5.6,NV,3.67,NV,2.21,NV,6.94,NV,2.94,NV,GEGM,2019.0,2019.0
16000792.0,4.12,NV,0.0,NP,1.67,NV,0.0,NP,2.06,NV,0.83,NV,GEGM,2019.0,2019.0
16001403.0,9.08,AC,11.17,V,7.17,AC,11.06,V,10.13,V,9.11,AC,GEGM,2019.0,2019.0
16001542.0,11.65,V,7.51,AC,5.31,NV,2.95,NV,9.58,AC,4.13,NV,GEGM,2019.0,2019.0
16001637.0,8.8,AC,12.0,V,6.6,NV,7.85,AC,10.4,V,7.22,AC,GEGM,2019.0,2019.0
16001787.0,10.0,V,10.35,V,9.1,AC,9.01,AC,10.18,V,9.06,AC,GEGM,2019.0,2019.0
16001824.0,4.17,NV,2.33,NV,2.27,NV,0.0,NP,3.25,NV,1.13,NV,GEGM,2019.0,2019.0
16001861.0,11.12,V,8.58,AC,8.73,AC,10.5,V,9.85,AC,9.61,AC,GEGM,2019.0,2019.0
16005460.0,7.58,AC,3.88,NV,6.36,NV,5.06,NV,5.73,NV,5.71,NV,GEGM,2019.0,2019.0
16005549.0,9.27,AC,7.86,AC,8.04,AC,5.73,NV,8.57,AC,6.89,NV,GEGM,2019.0,2019.0
16005932.0,6.96,NV,1.83,NV,3.0,NV,0.0,NP,4.39,NV,1.5,NV,GEGM,2019.0,2019.0
16006053.0,5.64,NV,4.23,NV,3.03,NV,1.67,NV,4.94,NV,2.35,NV,GEGM,2019.0,2019.0
17005056.0,8.3,AC,1.68,NV,0.04,NV,0.0,NP,4.99,NV,0.02,NV,GEGM,2019.0,2019.0
17005340.0,10.92,V,12.42,V,10.14,V,8.17,AC,11.67,V,9.15,AC,GEGM,2019.0,2019.0
17005537.0,11.19,V,0.0,NP,0.04,NV,0.0,NP,5.6,NV,0.02,NV,GEGM,2019.0,2021.0
17005796.0,9.4,AC,11.92,V,6.66,NV,7.25,AC,10.66,V,6.96,NV,GEGM,2019.0,2019.0
17005988.0,8.21,AC,13.58,V,2.04,NV,0.0,NP,10.9,V,1.02,NV,GEGM,2019.0,2019.0
17006004.0,6.39,NV,8.95,AC,0.0,NP,0.0,NP,7.67,AC,0.0,NP,GEGM,2019.0,2019.0
17006073.0,10.98,V,3.79,NV,7.19,AC,2.0,NV,7.39,AC,4.6,NV,GEGM,2018.0,2019.0
17006172.0,8.1,AC,8.52,AC,1.17,NV,0.0,NP,8.31,AC,0.58,NV,GEGM,2019.0,2019.0
17006182.0,10.33,V,1.79,NV,0.0,NP,0.0,NP,6.06,NV,0.0,NP,GEGM,2019.0,
17006187.0,7.81,AC,13.08,V,3.8,NV,4.75,NV,10.45,V,4.28,NV,GEGM,2019.0,2019.0
17006747.0,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,0.0,NP,GEGM,,
17007134.0,8.02,AC,12.17,V,4.2,NV,6.58,NV,10.09,V,5.39,NV,GEGM,2019.0,2019.0
17007141.0,6.44,NV,8.79,AC,0.0,NP,1.67,NV,7.62,AC,0.83,NV,GEGM,2019.0,2020.0
17007653.0,7.75,AC,1.67,NV,2.33,NV,0.0,NP,4.71,NV,1.17,NV,GEGM,2019.0,2019.0
17011867.0,7.97,AC,13.9,V,0.04,NV,0.0,NP,10.93,V,0.02,NV,GEGM,2019.0,2018.0
18001924.0,7.65,AC,2.67,NV,0.0,NP,0.0,NP,5.16,NV,0.0,NP,GEGM,2019.0,2019.0
18002571.0,8.53,AC,9.96,AC,4.04,NV,2.33,NV,9.24,AC,3.19,NV,GEGM,2019.0,2019.0
18002573.0,8.41,AC,12.75,V,4.2,NV,2.17,NV,10.58,V,3.18,NV,GEGM,2019.0,2019.0
18002636.0,10.06,V,1.67,NV,0.17,NV,0.0,NP,5.86,NV,0.08,NV,GEGM,2019.0,2019.0
18002639.0,5.65,NV,3.71,NV,0.0,NP,0.0,NP,4.68,NV,0.0,NP,GEGM,2019.0,2019.0
18002645.0,7.21,AC,12.67,V,3.5,NV,6.9,NV,9.94,AC,5.2,NV,GEGM,2019.0,2020.0
18003096.0,7.02,AC,1.67,NV,0.0,NP,0.0,NP,4.34,NV,0.0,NP,GEGM,2019.0,2019.0
18003129.0,8.46,AC,8.67,AC,0.0,NP,1.5,NV,8.56,AC,0.75,NV,GEGM,2019.0,2019.0
18003171.0,6.02,NV,13.33,V,1.67,NV,8.75,AC,9.68,AC,5.21,NV,GEGM,2019.0,2020.0
18003241.0,8.03,AC,9.83,AC,3.05,NV,1.67,NV,8.93,AC,2.36,NV,GEGM,2019.0,2019.0
18003322.0,8.4,AC,9.75,AC,1.71,NV,1.67,NV,9.08,AC,1.69,NV,GEGM,2019.0,2019.0
18003527.0,1.83,NV,0.0,NP,0.0,NP,0.0,NP,0.92,NV,0.0,NP,GEGM,2019.0,2019.0
18003790.0,5.43,NV,9.67,AC,0.5,NV,5.65,NV,7.55,AC,3.08,NV,GEGM,2019.0,2020.0
18003814.0,3.65,NV,9.83,AC,0.0,NP,5.17,NV,6.74,NV,2.58,NV,GEGM,2019.0,2020.0
18003828.0,6.17,NV,11.71,V,0.0,NP,6.02,NV,8.94,AC,3.01,NV,GEGM,2019.0,2019.0
18003870.0,7.65,AC,2.08,NV,0.0,NP,0.0,NP,4.86,NV,0.0,NP,GEGM,2019.0,2019.0
18003899.0,11.38,V,9.17,AC,2.17,NV,6.0,NV,10.27,V,4.08,NV,GEGM,2019.0,2019.0
18004308.0,6.42,NV,12.5,V,2.85,NV,1.67,NV,9.46,AC,2.26,NV,GEGM,2019.0,2019.0
18004369.0,8.32,AC,0.0,NP,0.88,NV,0.0,NP,4.16,NV,0.44,NV,GEGM,2019.0,2019.0
18004399.0,9.4,AC,11.92,V,2.76,NV,1.67,NV,10.66,V,2.21,NV,GEGM,2019.0,2019.0
18004501.0,7.61,AC,7.0,AC,1.38,NV,0.0,NP,7.31,AC,0.69,NV,GEGM,2019.0,2019.0
18004529.0,8.62,AC,11.12,V,3.67,NV,6.33,NV,9.87,AC,5.0,NV,GEGM,2019.0,2019.0
18004724.0,8.22,AC,11.79,V,3.43,NV,1.17,NV,10.0,V,2.3,NV,GEGM,2019.0,2019.0
18004748.0,8.76,AC,12.0,V,3.72,NV,2.33,NV,10.38,V,3.02,NV,GEGM,2019.0,2019.0
18004771.0,9.52,AC,9.0,AC,1.55,NV,0.0,NP,9.26,AC,0.78,NV,GEGM,2019.0,2019.0
18005106.0,4.85,NV,3.92,NV,0.0,NP,0.0,NP,4.39,NV,0.0,NP,GEGM,2019.0,2019.0
18005112.0,7.64,AC,13.17,V,2.28,NV,4.0,NV,10.4,V,3.14,NV,GEGM,2019.0,2019.0
18005170.0,7.72,AC,11.96,V,1.67,NV,2.17,NV,9.84,AC,1.92,NV,GEGM,2019.0,2019.0
18005187.0,9.33,AC,12.42,V,6.01,NV,1.67,NV,10.88,V,3.84,NV,GEGM,2019.0,2019.0
18005192.0,8.28,AC,9.92,AC,2.0,NV,4.08,NV,9.1,AC,3.04,NV,GEGM,2019.0,2019.0
18005226.0,1.75,NV,0.0,NP,0.0,NP,0.0,NP,0.88,NV,0.0,NP,GEGM,2019.0,2019.0
18005237.0,6.03,NV,1.67,NV,0.04,NV,0.0,NP,3.85,NV,0.02,NV,GEGM,2019.0,2019.0
18005239.0,10.02,V,8.5,AC,5.55,NV,1.67,NV,9.26,AC,3.61,NV,GEGM,2019.0,2019.0
18005240.0,6.72,NV,0.0,NP,0.0,NP,0.0,NP,3.36,NV,0.0,NP,GEGM,2019.0,2019.0
18005242.0,11.23,V,2.67,NV,6.51,NV,0.0,NP,6.95,NV,3.26,NV,GEGM,2019.0,2019.0
18005243.0,9.51,AC,12.79,V,3.08,NV,4.33,NV,11.15,V,3.71,NV,GEGM,2019.0,2019.0
18005247.0,9.9,AC,8.92,AC,0.73,NV,0.0,NP,9.41,AC,0.37,NV,GEGM,2019.0,2019.0
18005249.0,8.07,AC,12.33,V,3.26,NV,0.0,NP,10.2,V,1.63,NV,GEGM,2019.0,2019.0
18005252.0,5.84,NV,10.54,V,2.5,NV,3.83,NV,8.19,AC,3.17,NV,GEGM,2019.0,2019.0
18005253.0,8.75,AC,12.75,V,1.86,NV,0.0,NP,10.75,V,0.93,NV,GEGM,2019.0,2019.0
18005254.0,10.85,V,9.5,AC,5.82,NV,1.67,NV,10.18,V,3.75,NV,GEGM,2019.0,2019.0
18005257.0,7.2,AC,12.42,V,0.0,NP,2.0,NV,9.81,AC,1.0,NV,GEGM,2019.0,2019.0
18005267.0,9.15,AC,12.33,V,5.92,NV,8.66,AC,10.74,V,7.29,AC,GEGM,2019.0,2020.0
18005274.0,9.55,AC,10.54,V,5.62,NV,4.32,NV,10.05,V,4.97,NV,GEGM,2019.0,2019.0
18005402.0,8.93,AC,10.92,V,4.39,NV,6.51,NV,9.92,AC,5.45,NV,GEGM,2019.0,2019.0
18005425.0,7.54,AC,14.25,V,1.67,NV,3.83,NV,10.9,V,2.75,NV,GEGM,2019.0,2019.0
18005437.0,10.82,V,7.0,AC,2.42,NV,5.33,NV,8.91,AC,3.88,NV,GEGM,2019.0,2019.0
18005443.0,8.54,AC,13.62,V,3.94,NV,1.5,NV,11.08,V,2.72,NV,GEGM,2019.0,2019.0
18005449.0,7.37,AC,13.54,V,4.42,NV,2.17,NV,10.45,V,3.29,NV,GEGM,2019.0,2019.0
18005469.0,8.91,AC,11.0,V,3.92,NV,4.33,NV,9.96,AC,4.12,NV,GEGM,2019.0,2019.0
18005471.0,8.69,AC,12.08,V,2.0,NV,4.0,NV,10.39,V,3.0,NV,GEGM,2019.0,2019.0
18005478.0,8.88,AC,4.58,NV,0.04,NV,0.0,NP,6.73,NV,0.02,NV,GEGM,2019.0,2020.0
18005494.0,8.33,AC,13.17,V,0.0,NP,6.43,NV,10.75,V,3.22,NV,GEGM,2019.0,2020.0
18005521.0,7.7,AC,12.83,V,1.67,NV,0.0,NP,10.27,V,0.83,NV,GEGM,2019.0,2019.0
18005530.0,8.83,AC,12.42,V,5.22,NV,3.83,NV,10.62,V,4.52,NV,GEGM,2019.0,2019.0
18005537.0,9.4,AC,3.33,NV,4.0,NV,1.67,NV,6.36,NV,2.83,NV,GEGM,2019.0,2019.0
18005542.0,9.95,AC,13.5,V,5.01,NV,3.5,NV,11.73,V,4.25,NV,GEGM,2019.0,2019.0
18005580.0,3.75,NV,2.67,NV,0.19,NV,0.0,NP,3.21,NV,0.1,NV,GEGM,2019.0,2019.0
18005652.0,9.75,AC,12.58,V,4.26,NV,4.33,NV,11.17,V,4.3,NV,GEGM,2019.0,2019.0
18005658.0,9.36,AC,12.2,V,5.06,NV,6.83,NV,10.78,V,5.95,NV,GEGM,2019.0,2019.0
18005878.0,2.53,NV,0.0,NP,1.0,NV,0.0,NP,1.26,NV,0.5,NV,GEGM,2018.0,2019.0
18005902.0,5.29,NV,8.92,AC,0.0,NP,0.0,NP,7.1,AC,0.0,NP,GEGM,2019.0,2020.0
18007787.0,1.98,NV,0.0,NP,0.0,NP,0.0,NP,0.99,NV,0.0,NP,GEGM,2020.0,2021.0
18008920.0,5.89,NV,0.0,NP,0.38,NV,0.0,NP,2.95,NV,0.19,NV,GEGM,2019.0,2019.0
18008922.0,9.43,AC,4.34,NV,3.65,NV,0.0,NP,6.89,NV,1.82,NV,GEGM,2019.0,2019.0
18008941.0,6.48,NV,8.25,AC,1.42,NV,0.0,NP,7.37,AC,0.71,NV,GEGM,2019.0,2019.0
18008943.0,6.91,NV,10.5,V,1.75,NV,1.67,NV,8.7,AC,1.71,NV,GEGM,2019.0,2019.0
18008951.0,6.75,NV,13.33,V,2.37,NV,0.0,NP,10.04,V,1.18,NV,GEGM,2019.0,2019.0
18008964.0,8.38,AC,12.75,V,2.38,NV,0.0,NP,10.56,V,1.19,NV,GEGM,2019.0,2019.0
18009198.0,5.46,NV,3.6,NV,0.0,NP,0.0,NP,4.53,NV,0.0,NP,GEGM,2019.0,2019.0
18009444.0,5.61,NV,12.75,V,1.67,NV,5.48,NV,9.18,AC,3.58,NV,GEGM,2019.0,2020.0
18009595.0,8.33,AC,10.33,V,4.79,NV,6.98,NV,9.33,AC,5.89,NV,GEGM,2019.0,2019.0
